ATT,SN,PBC,INT,BEH,clt1,clt2,clt3,clt4,clt5,clt6,clt7,Attribute
1.3801761182143037,0.6747513900754232,0.5371664624909078,-0.06126826074109637,-0.1620553359683794,7,7,1,5,1,7,7,27.664497266348494
1.0264204958323484,0.5226057063740512,0.979663590963149,1.2336495583692724,0.8379446640316202,5,2,2,6,4,2,7,27.664497266348494
1.6555509033912958,2.1491425750348503,1.7881093200195162,2.2442272632499343,0.8379446640316202,7,6,7,7,7,7,7,27.664497266348494
-0.6689800888966393,-1.0961433904443085,-0.29389306563921824,-0.7057296422023196,-1.1620553359683794,1,1,1,1,1,6,6,27.664497266348494
0.6561544708601321,0.7522850594321362,1.1017382600479335,1.298164939666571,-0.1620553359683794,7,5,6,5,6,6,7,27.664497266348494
0.418332356807797,0.9469451606379939,0.222760271892962,0.23154154905828417,-0.1620553359683794,3,3,2,2,4,2,4,27.664497266348494
0.09192519285675971,0.40502552470375,0.35105363112344534,0.45891816993078116,-0.1620553359683794,5,1,2,3,6,6,7,27.664497266348494
-2.6377468814105343,-1.4999726628268952,-2.065467910898235,-2.297444639098819,-1.1620553359683794,2,2,2,2,2,7,2,27.664497266348494
1.0272988453245206,1.4153970397959563,0.10808975058265125,-0.5426718854747112,-1.1620553359683794,1,7,3,7,7,7,7,27.664497266348494
-0.973076050966112,-0.5133897223598014,-0.6057227077698637,-0.4190270134590799,0.8379446640316202,4,4,4,4,4,4,4,27.664497266348494
-1.854296292218692,-0.35244081670709715,-0.5441088375364642,-0.19929209429464567,0.8379446640316202,5,4,4,6,6,3,3,27.664497266348494
-1.6784885332277257,-0.054422732644557215,-0.2411697486676645,0.10473918666735926,0.8379446640316202,7,5,3,6,5,4,6,27.664497266348494
0.45940839242159726,1.149103226315189,0.6960429816873575,1.0605591723172987,0.8379446640316202,5,6,6,5,6,6,6,27.664497266348494
1.5672389989384596,1.8207487956316317,1.3535263313982648,1.5506831017522433,-0.1620553359683794,7,4,4,5,4,1,7,27.664497266348494
1.2770970017107297,1.0751043582344266,-0.061631890015473534,-0.1760626417227913,0.8379446640316202,4,1,3,2,1,7,7,27.664497266348494
1.0207732583646099,0.18818638970966806,-0.5648155569571158,-1.644030363523521,-1.1620553359683794,3,1,1,1,1,7,6,27.664497266348494
0.159483316312639,-0.9475217332448196,-0.84724900541068,-1.5849494258672694,-0.1620553359683794,6,6,4,1,1,5,6,27.664497266348494
-0.10971164231705721,-0.05573008066194962,0.19686869255795125,0.14459146784427102,-0.1620553359683794,2,1,2,3,4,6,7,27.664497266348494
-0.9887175343103336,-0.7084840567699731,-0.6589256310894531,-0.6246048748478992,-0.1620553359683794,4,4,4,4,4,4,4,27.664497266348494
1.4947144135519883,1.5042307278010272,1.080243019192614,1.3281544259518592,0.8379446640316202,4,4,6,5,1,5,6,27.664497266348494
-0.5039912576340364,-0.8974408332376616,-0.6478753984848065,-0.8333953125620193,-0.1620553359683794,3,2,2,2,1,7,6,27.664497266348494
0.20498041575763892,-0.153737139711978,-0.24247592958187214,-0.06897913608933592,-0.1620553359683794,5,4,1,1,1,4,3,27.664497266348494
-0.5664276267435855,-2.1400867893907236,-1.202214626841902,-1.8128410078752846,-1.1620553359683794,1,1,1,2,1,7,6,27.664497266348494
0.18545623178770132,0.09092806148618937,0.21953686000646266,0.7774063250889274,1.8379446640316206,2,2,2,2,4,5,6,27.664497266348494
-0.5067629776080884,-0.019088268165816658,-0.20690101446099396,0.144553579131788,1.8379446640316206,5,3,5,6,3,7,6,27.664497266348494
-0.1489049576605801,-0.6514068875562868,-0.09797726517736427,0.15434529628828564,-0.1620553359683794,5,5,4,3,3,7,7,27.664497266348494
0.7049453385885132,0.9754420682798965,0.7076616066213095,1.1739225381859812,1.8379446640316206,6,5,5,6,6,5,5,27.664497266348494
0.3421323583414715,0.21103760524988235,-0.15164332355162902,-0.45758716066701677,-0.1620553359683794,2,2,1,1,1,7,4,27.664497266348494
-1.055633924535326,-1.181917939786468,-0.852754869822602,-0.8060945011219514,-0.1620553359683794,4,4,3,4,4,2,3,27.664497266348494
-3.574166231892617,-3.2115103744031392,-2.916883857165914,-3.331238098952753,-1.1620553359683794,1,1,1,1,1,1,1,27.664497266348494
0.2736269818502439,0.030133596749287506,0.4504651196629812,0.2851879730973872,-0.1620553359683794,5,5,5,6,4,6,6,27.664497266348494
-1.3046936881648277,-1.046164235505163,-0.6614626369427463,-0.9783235967195294,-0.1620553359683794,4,2,4,4,2,6,5,27.664497266348494
-0.4435738747370368,0.7534900732165353,0.608726300672064,1.1687772714438713,-0.1620553359683794,7,7,6,4,3,7,7,27.664497266348494
0.4175627795083594,0.5718821940582899,0.8629519385572939,1.052802562300033,-0.1620553359683794,5,3,3,6,6,3,5,27.664497266348494
0.6410614286205387,0.2702269366258676,0.3779446126365311,0.2535387315822897,-0.1620553359683794,3,2,2,3,2,7,6,27.664497266348494
-0.9415735198486677,-0.8702479728778698,-0.30726808943927697,-0.15396560455094122,-0.1620553359683794,5,2,1,3,2,6,7,27.664497266348494
-0.35919692102131684,-1.4192298900086442,-0.6478053931293029,-0.5494732456622251,-0.1620553359683794,2,2,1,4,1,4,3,27.664497266348494
0.9756535947310176,1.2564628461490752,1.01667532396117,1.215907002313661,-0.1620553359683794,7,4,6,5,4,6,6,27.664497266348494
0.9531581087064671,0.4296244410793708,0.4880448470347707,0.45533929946647156,-0.1620553359683794,7,7,6,5,2,6,7,27.664497266348494
1.5937766935305895,1.6697409682058417,1.5884934281521854,1.9117041659448022,-0.1620553359683794,7,5,4,7,7,7,7,27.664497266348494
0.6131963608765041,0.38266248590819174,0.76838420488565,0.7938056930509774,-0.1620553359683794,7,5,5,6,6,7,7,27.664497266348494
0.23973060222974674,0.7794857868485456,0.37464530973562216,0.2711023447787939,-0.1620553359683794,4,4,3,5,5,4,4,27.664497266348494
-2.6671125199680237,-1.3074948145591514,-0.9153940449157223,-0.6407710001994209,-1.1620553359683794,1,1,1,1,1,7,2,27.664497266348494
-0.2532171734998725,-1.7731315422419502,-0.8648635734767129,-1.342054025264554,-0.1620553359683794,2,2,2,2,2,6,5,27.664497266348494
0.4721817008041125,1.0822423661415712,0.4276356523083775,0.8307061338322308,1.8379446640316206,3,3,3,3,4,6,6,27.664497266348494
0.7853895231902168,0.27314759040428527,0.8204955571587496,1.1511115309088904,0.8379446640316202,6,6,5,7,6,6,6,27.664497266348494
0.6134044343459166,0.5792958594490445,0.3601317844513856,0.8851029236522319,0.8379446640316202,6,3,2,5,2,4,5,27.664497266348494
1.5514913911871169,2.03556386290587,1.297519202627588,1.9349997636211995,0.8379446640316202,6,5,6,6,5,3,3,27.664497266348494
-0.9525188932491813,-0.523774102627113,-0.5323815067546338,-0.5233316284699963,-0.1620553359683794,4,4,4,4,4,4,4,27.664497266348494
-0.40989625158715004,-1.7640388535131692,-0.9246309860261928,-1.3128746844793309,-1.1620553359683794,5,3,1,1,1,4,5,27.664497266348494
-2.6632769321413514,-1.0541834364147502,-1.1663268983024704,-1.0210179505282486,-0.1620553359683794,7,3,4,7,4,2,2,27.664497266348494
0.4767626083625478,-0.6340587282829429,0.14341154025805158,0.2956645380841989,-1.1620553359683794,1,1,7,6,1,7,7,27.664497266348494
0.1185574445656723,0.015159339845332909,0.1339433941407333,-0.12012351533015408,-1.1620553359683794,6,5,3,1,3,3,3,27.664497266348494
